websites,vendor,product_category,product_type,collection,design_name,design_sku,install_images,variant_name,variant_type,sku,description,keywords,images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width,roll_length,mural_width,mural_height,motif_width,motif_height,repeat_match_type,printed_width,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Utopia,Bali Hai,AD443,https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/Bali_Hai_Guavaberry_Install_web.jpg,Jujube,Color Way,AD443-1,"Inspired by a mystical island from the 1958 film South Pacific, Bali Hai depicts the vibrant colors and whimsical energy of the fictional isle.","tropical, whimsical, painterly, playful, illustrative, island, botanical, animals",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD443-1_BaliHai_Cocoplum_web.jpg,7,Square Foot,1,1,"Illustrative, Tropical, Botanical, Animalia, Painterly, Whimsical","Purple, Pink, Multi",Smooth Topeka,,54,,,,52,25.98,Half-drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Bali Hai,AD443,,Guavaberry,Color Way,AD443-2,"Inspired by a mystical island from the 1958 film South Pacific, Bali Hai depicts the vibrant colors and whimsical energy of the fictional isle.","tropical, whimsical, painterly, playful, illustrative, island, botanical, animals",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD443-2_BaliHai_Guavaberry_web.jpg,7,Square Foot,1,1,"Illustrative, Tropical, Botanical, Animalia, Painterly, Whimsical","Green, Multi",Smooth Topeka,,54,,,,52,25.98,Half-drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Bali Hai,AD443,,Cocoplum,Color Way,AD443-3,"Inspired by a mystical island from the 1958 film South Pacific, Bali Hai depicts the vibrant colors and whimsical energy of the fictional isle.","tropical, whimsical, painterly, playful, illustrative, island, botanical, animals",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD443-3_BaliHai_Jujube_web.jpg,7,Square Foot,1,1,"Illustrative, Tropical, Botanical, Animalia, Painterly, Whimsical","Orange, Multi",Smooth Topeka,,54,,,,52,25.98,Half-drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Drunk Monkeys,AD073,https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/Drunk_Monkeys_Blackout_Install_web.jpg,Bashed,Color Way,AD073-1,Done in collaboration with Andrew Alford.,"monkey, tropical, whimsical, humor, conversational, banana leaf, painterly, illustrative",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD073-1_Drunk_Monkeys_Bashed_web.jpg,7,Square Foot,1,1,"Illustrative, Animalia, Tropical, Scenic + Toile, Botanical, Whimsical",Neutral,Smooth Topeka,,54,,,,34.194,47.806,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Drunk Monkeys,AD073,,Blackout,Color Way,AD073-2,Done in collaboration with Andrew Alford.,"monkey, tropical, whimsical, humor, conversational, banana leaf, painterly, illustrative",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD073-2_Drunk_Monkeys_Blackout_web.jpg,7,Square Foot,1,1,"Illustrative, Animalia, Tropical, Scenic + Toile, Botanical, Whimsical",Black and White,Smooth Topeka,,54,,,,34.194,47.806,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Drunk Monkeys,AD073,,Colada,Color Way,AD073-3,Done in collaboration with Andrew Alford.,"monkey, tropical, whimsical, humor, conversational, banana leaf, painterly, illustrative",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD073-3_Drunk_Monkeys_Colada_web.jpg,7,Square Foot,1,1,"Illustrative, Animalia, Tropical, Scenic + Toile, Botanical, Whimsical",Purple,Smooth Topeka,,54,,,,34.194,47.806,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Fable,AD445,,Lory,Color Way,AD445-1,Fable depicts an allegory in which a parrot was brought from his native land and treated to an opulent lifestyle in his new home. The design was heavily borrowed from French surface design of the 18th century and hand cut from paper to give the scene a hand-made aesthetic.,"parrot, stencil, paper cut, damask, toile, traditional, tonal, sweet, handmade",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD445-1_Fable_Lory_web.jpg,7,Square Foot,1,1,"Illustrative, Damask, Traditional",White,Smooth Topeka,,54,,,,52,19,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Fable,AD445,,Lovebird,Color Way,AD445-2,Fable depicts an allegory in which a parrot was brought from his native land and treated to an opulent lifestyle in his new home. The design was heavily borrowed from French surface design of the 18th century and hand cut from paper to give the scene a hand-made aesthetic.,"parrot, stencil, paper cut, damask, toile, traditional, tonal, sweet, handmade",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD445-2_Fable_Lovebird_web.jpg,7,Square Foot,1,1,"Illustrative, Damask, Traditional",Black,Smooth Topeka,,54,,,,52,19,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Fable,AD445,,Rosella,Color Way,AD445-3,Fable depicts an allegory in which a parrot was brought from his native land and treated to an opulent lifestyle in his new home. The design was heavily borrowed from French surface design of the 18th century and hand cut from paper to give the scene a hand-made aesthetic.,"parrot, stencil, paper cut, damask, toile, traditional, tonal, sweet, handmade",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD445-3_Fable_Rosella_web.jpg,7,Square Foot,1,1,"Illustrative, Damask, Traditional",Green,Smooth Topeka,,54,,,,52,19,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Fairytale,AD446,,Enchantment,Color Way,AD446-1,"Carefully digitized from an authentic 1880 French textile, Fairytale is an intricate tableau of enchanted castles, meandering streams, flying fish, among other whimsical touches.","kingdom, castle, whimsical, animal, toile, dreamy, magical, detailed",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD446-1_Fairytale_Enchantment_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical",Black and White,Smooth Topeka,,54,,,,52,15.705,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Fairytale,AD446,,Sorcery,Color Way,AD446-2,"Carefully digitized from an authentic 1880 French textile, Fairytale is an intricate tableau of enchanted castles, meandering streams, flying fish, among other whimsical touches.","kingdom, castle, whimsical, animal, toile, dreamy, magical, detailed",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD446-2_Fairytale_Sorcery_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical",Black,Smooth Topeka,,54,,,,52,15.705,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Fairytale,AD446,,Spell,Color Way,AD446-3,"Carefully digitized from an authentic 1880 French textile, Fairytale is an intricate tableau of enchanted castles, meandering streams, flying fish, among other whimsical touches.","kingdom, castle, whimsical, animal, toile, dreamy, magical, detailed",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD446-3_Fairytale_Spell_web.jpg,7.5,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical","Blue, Silver",Silver Spectre,,54,,,,52,15.705,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Femme Fleur,AD447,,Fever Dream,Color Way,AD447-1,"This pattern was heavily inspired by the short story ""The Yellow Wallpaper"" by Charlotte Perkins Gilman, published in 1891. Femme Fleur shows women trapped in the yellow wallpaper, floral tendrils wrapping around their wrists and weaving in and out of their long, Victorian hair.","victorian, women, vine, illustrative, floral, feminine, hand drawn",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD447-1_Femme_Fleur_Fever_Dream_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Botanical, Whimsical","Orange, Purple, Black, ",Smooth Topeka,,54,,,,52,23.33,Half-drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Femme Fleur,AD447,,Hallucinate,Color Way,AD447-2,"This pattern was heavily inspired by the short story ""The Yellow Wallpaper"" by Charlotte Perkins Gilman, published in 1891. Femme Fleur shows women trapped in the yellow wallpaper, floral tendrils wrapping around their wrists and weaving in and out of their long, Victorian hair.","victorian, women, vine, illustrative, floral, feminine, hand drawn",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD447-2_Femme_Fleur_Hallucinate_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Botanical, Whimsical",Black and White,Smooth Topeka,,54,,,,52,23.33,Half-drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Femme Fleur,AD447,,Hysteria,Color Way,AD447-3,"This pattern was heavily inspired by the short story ""The Yellow Wallpaper"" by Charlotte Perkins Gilman, published in 1891. Femme Fleur shows women trapped in the yellow wallpaper, floral tendrils wrapping around their wrists and weaving in and out of their long, Victorian hair.","victorian, women, vine, illustrative, floral, feminine, hand drawn",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD447-3_Femme_Fleur_Hysteria_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Botanical, Whimsical",Yellow,Smooth Topeka,,54,,,,52,23.33,Half-drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Galacticon,AD448,https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/Galacticon_Kapow_Install_web.jpg,Kapow!,Color Way,AD448-1,Galacticon was inspired by the internationally recognized San Diego Comic-Con (SDCC). The combination of SDCC's wondrous environment and comic book fantasy provides a rich visual experience full of detail and nerdy references.,"cartoon, comic book, graphic, illustrative, detailed, sci-fi, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD448-1_Galacticon_Kapow_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical",Black and White,Sandstone,,54,,,,42,41.485,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Galacticon,AD448,,Wham!,Color Way,AD448-2,Galacticon was inspired by the internationally recognized San Diego Comic-Con (SDCC). The combination of SDCC's wondrous environment and comic book fantasy provides a rich visual experience full of detail and nerdy references.,"cartoon, comic book, graphic, illustrative, detailed, sci-fi, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD448-2_Galacticon_Wham_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical","Yellow, Pink",Sandstone,,54,,,,42,41.485,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Galacticon,AD448,,Zap!,Color Way,AD448-3,Galacticon was inspired by the internationally recognized San Diego Comic-Con (SDCC). The combination of SDCC's wondrous environment and comic book fantasy provides a rich visual experience full of detail and nerdy references.,"cartoon, comic book, graphic, illustrative, detailed, sci-fi, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD448-3_Galacticon_Zap_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical",Multi,Sandstone,,54,,,,42,41.485,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Oasis,AD449,,Rattleweed,Color Way,AD449-1,"Inspired by trips through the sun-soaked days and star-filled nights of the California desert, Oasis depicts a traveler's quest for a water-hole to rest in.","desert, palm tree, quirky, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD449-1_Oasis_Rattleweed_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical","Blue, Green, Cream",Sandstone,,54,,,,51,25.5,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Oasis,AD449,,Ghost Plant,Color Way,AD449-2,"Inspired by trips through the sun-soaked days and star-filled nights of the California desert, Oasis depicts a traveler's quest for a water-hole to rest in.","desert, palm tree, quirky, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD449-2_Oasis_Ghost_Plant_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical","Black and White, Silver",Sandstone,,54,,,,51,25.5,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Oasis,AD449,,Brittlebush,Color Way,AD449-3,"Inspired by trips through the sun-soaked days and star-filled nights of the California desert, Oasis depicts a traveler's quest for a water-hole to rest in.","desert, palm tree, quirky, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD449-3_Oasis_Brittlebush_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical",Neutral,Sandstone,,54,,,,51,25.5,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Mystic Garden,AD450,https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/Mystic_Garden_Vegetable_Install_web.jpg,Animal,Color Way,AD450-1,"Mystic Garden was inspired by Pliny the Elder's Natural History, a book from the early medieval period categorizing the natural world and it's inhabitants. This interpretation of the text depicts odd people enjoying their vintage botanical world.","botanical, whimsical, people, toile, quirky, hand drawn, playful, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD450-1_Mystic_Garden_Animal_web.jpg,7,Square Foot,1,1,"Illustrative, Botanical, Whimsical, Scenic + Toile",Black and White,Sandstone,,54,,,,53,23.34,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Mystic Garden,AD450,,Mineral,Color Way,AD450-2,"Mystic Garden was inspired by Pliny the Elder's Natural History, a book from the early medieval period categorizing the natural world and it's inhabitants. This interpretation of the text depicts odd people enjoying their vintage botanical world.","botanical, whimsical, people, toile, quirky, hand drawn, playful, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD450-2_Mystic_Garden_Mineral_web.jpg,7,Square Foot,1,1,"Illustrative, Botanical, Whimsical, Scenic + Toile",Pink,Sandstone,,54,,,,53,23.34,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Mystic Garden,AD450,,Vegetable,Color Way,AD450-3,"Mystic Garden was inspired by Pliny the Elder's Natural History, a book from the early medieval period categorizing the natural world and it's inhabitants. This interpretation of the text depicts odd people enjoying their vintage botanical world.","botanical, whimsical, people, toile, quirky, hand drawn, playful, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD450-3_Mystic_Garden_Vegetable_web.jpg,7,Square Foot,1,1,"Illustrative, Botanical, Whimsical, Scenic + Toile","Multi, Cream",Sandstone,,54,,,,53,23.34,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Selene,AD451,https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/Selene_Crescent_Install_web.jpg,Crescent,Color Way,AD451-1,"Inspired by societies that follow the cycles of the moon, Selene depicts an invented lunar calendar. In this world, the moon phases are both more extreme and frequent, gracing its inhabitants with multiple full moons in a single month. The design was hand painted with watercolor and gouache. ","moon, lunar, abstract, astronomy, sky, painterly",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD451-1_Selene_Crescent_web.jpg,7.5,Square Foot,1,1,"Painterly, Abstract","Blue, Silver, Bronze",Silver Spectre,,54,,,,52,45.847,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Selene,AD451,,Waning,Color Way,AD451-2,"Inspired by societies that follow the cycles of the moon, Selene depicts an invented lunar calendar. In this world, the moon phases are both more extreme and frequent, gracing its inhabitants with multiple full moons in a single month. The design was hand painted with watercolor and gouache. ","moon, lunar, abstract, astronomy, sky, painterly",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD451-2_Selene_Waning_web.jpg,7.5,Square Foot,1,1,"Painterly, Abstract",Black and White,Silver Spectre,,54,,,,52,45.847,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Selene,AD451,,Waxing,Color Way,AD451-3,"Inspired by societies that follow the cycles of the moon, Selene depicts an invented lunar calendar. In this world, the moon phases are both more extreme and frequent, gracing its inhabitants with multiple full moons in a single month. The design was hand painted with watercolor and gouache. ","moon, lunar, abstract, astronomy, sky, painterly",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD451-3_Selene_Waxing_web.jpg,7.5,Square Foot,1,1,"Painterly, Abstract",Black and White,Silver Spectre,,54,,,,52,45.847,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Simulation,AD452,https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/Utopia_Simulation_Level_Up_Install_web.jpg,Game Over,Color Way,AD452-1,"Simulation was designed in-house using virtual reality technology, rendering a 3D like world full of depth and wonder.","game, gaming, 3D, quirky, playful, conversational, animation, toile, landscape, computer generated",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD452-1_Simulation_Game_Over_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Contemporary","Black, Multi",Sandstone,,54,,,,52,17.333,Half-drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Simulation,AD452,,Level Up,Color Way,AD452-2,"Simulation was designed in-house using virtual reality technology, rendering a 3D like world full of depth and wonder.","game, gaming, 3D, quirky, playful, conversational, animation, toile, landscape, computer generated",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD452-2_Simulation_Level_Up_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Contemporary","Off-White, Multi",Sandstone,,54,,,,52,17.333,Half-drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Simulation,AD452,,Open World,Color Way,AD452-3,"Simulation was designed in-house using virtual reality technology, rendering a 3D like world full of depth and wonder.","game, gaming, 3D, quirky, playful, conversational, animation, toile, landscape, computer generated",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD452-3_Simulation_Open_World_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Contemporary","Blue, Multi",Sandstone,,54,,,,52,17.333,Half-drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Sugar Town,AD453,https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/Sugar_Town_Tutti_Frutti_Install_web.jpg,Bon Bon,Color Way,AD453-1,"Sugar Town draws inspiration from the modern architecture and colorful palette of Tokyo, as well as the inevitability of getting turned around while exploring the city. ","colorful, shapes, city, blocks, abstract, playful, geometric",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD453-1_Sugar_Town_Bon_Bon_web.jpg,7,Square Foot,1,1,"Geometric, Whimsical, Abstract","Pink, Multi",Smooth Topeka,,54,,,,53,23,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Sugar Town,AD453,,Taffy,Color Way,AD453-2,"Sugar Town draws inspiration from the modern architecture and colorful palette of Tokyo, as well as the inevitability of getting turned around while exploring the city. ","colorful, shapes, city, blocks, abstract, playful, geometric",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD453-2_Sugar_Town_Taffy_web.jpg,7,Square Foot,1,1,"Geometric, Whimsical, Abstract",Multi,Smooth Topeka,,54,,,,53,23,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Sugar Town,AD453,,Tutti Frutti,Color Way,AD453-3,"Sugar Town draws inspiration from the modern architecture and colorful palette of Tokyo, as well as the inevitability of getting turned around while exploring the city. ","colorful, shapes, city, blocks, abstract, playful, geometric",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD453-3_Sugar_Town_Tutti_Frutti_web.jpg,7,Square Foot,1,1,"Geometric, Whimsical, Abstract","Purple, Yellow, Multi",Smooth Topeka,,54,,,,53,23,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Swim Club,AD454,,Backstroke,Color Way,AD454-1,Swim Club evokes the nostalgia inspired to spark the nostalgia of a happy summer day by the water.,"pool, swim, swimming, water, illustrative, playful, quirky, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD454-1_Swim_Club_Backstroke_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical","Brown, Green, Beige",Sandstone,,54,,,,53,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Swim Club,AD454,,Flutter Kick,Color Way,AD454-2,Swim Club evokes the nostalgia inspired to spark the nostalgia of a happy summer day by the water.,"pool, swim, swimming, water, illustrative, playful, quirky, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD454-2_Swim_Club_Flutter_Kick_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical","Blue, White, Green",Sandstone,,54,,,,53,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Swim Club,AD454,,Freestyle,Color Way,AD454-3,Swim Club evokes the nostalgia inspired to spark the nostalgia of a happy summer day by the water.,"pool, swim, swimming, water, illustrative, playful, quirky, conversational",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD454-3_Swim_Club_Freestyle_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Whimsical","Blue, Green",Sandstone,,54,,,,53,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Surfs Up,AD380,,Barrel,Color Way,AD380-1,"Inspired by southern California's surf culture, this whimsical interpretation was designed and illustrated at Astek's studio in sunny Los Angeles.","surf, california, rabbit, tropical, surfer, conversational, quirky",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD380-1_Surfs_Up_Barrel.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Tropical, Whimsical",Black and White,Smooth Topeka,,54,,,,36.423,26.383,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Surfs Up,AD380,,Pipeline,Color Way,AD380-2,"Inspired by southern California's surf culture, this whimsical interpretation was designed and illustrated at Astek's studio in sunny Los Angeles.","surf, california, rabbit, tropical, surfer, conversational, quirky",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD380-2_Surfs_Up_Pipeline_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Tropical, Whimsical",Green,Smooth Topeka,,54,,,,36.423,26.383,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Utopia,Surfs Up,AD380,,Swell,Color Way,AD380-3,"Inspired by southern California's surf culture, this whimsical interpretation was designed and illustrated at Astek's studio in sunny Los Angeles.","surf, california, rabbit, tropical, surfer, conversational, quirky",https://s3-us-west-2.amazonaws.com/astek-product-images/Utopia/AD380-3_Surfs_Up_Swell_web.jpg,7,Square Foot,1,1,"Illustrative, Scenic + Toile, Tropical, Whimsical",Pink,Smooth Topeka,,54,,,,36.423,26.383,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes